RecordID,Country,Gender,Demographics Question,Demographics Questions code,Demographics Response,Question,Question-cod,Survey Year,year,Value
53,Peru,M,Age,4,15-24,... if she burns the food,1,01/01/2012,2012,
53,Peru,M,Age,4,25-34,... if she burns the food,1,01/01/2012,2012,
53,Peru,M,Age,4,35-49,... if she burns the food,1,01/01/2012,2012,
193,Peru,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2012,2012,
193,Peru,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2012,2012,
193,Peru,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2012,2012,
263,Peru,M,Age,4,15-24,... if she neglects the children,4,01/01/2012,2012,
263,Peru,M,Age,4,25-34,... if she neglects the children,4,01/01/2012,2012,
263,Peru,M,Age,4,35-49,... if she neglects the children,4,01/01/2012,2012,
333,Peru,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2012,2012,
333,Peru,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2012,2012,
333,Peru,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2012,2012,
403,Peru,M,Education,5,Higher,... for at least one specific reason,2,01/01/2012,2012,
403,Peru,M,Education,5,No education,... for at least one specific reason,2,01/01/2012,2012,
403,Peru,M,Education,5,Primary,... for at least one specific reason,2,01/01/2012,2012,
403,Peru,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2012,2012,
123,Peru,M,Education,5,Higher,... if she argues with him,3,01/01/2012,2012,
123,Peru,M,Education,5,No education,... if she argues with him,3,01/01/2012,2012,
123,Peru,M,Education,5,Primary,... if she argues with him,3,01/01/2012,2012,
123,Peru,M,Education,5,Secondary,... if she argues with him,3,01/01/2012,2012,
53,Peru,M,Education,5,Higher,... if she burns the food,1,01/01/2012,2012,
53,Peru,M,Education,5,No education,... if she burns the food,1,01/01/2012,2012,
53,Peru,M,Education,5,Primary,... if she burns the food,1,01/01/2012,2012,
53,Peru,M,Education,5,Secondary,... if she burns the food,1,01/01/2012,2012,
193,Peru,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2012,2012,
193,Peru,M,Education,5,No education,... if she goes out without telling him,5,01/01/2012,2012,
193,Peru,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2012,2012,
193,Peru,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2012,2012,
263,Peru,M,Education,5,Higher,... if she neglects the children,4,01/01/2012,2012,
263,Peru,M,Education,5,No education,... if she neglects the children,4,01/01/2012,2012,
263,Peru,M,Education,5,Primary,... if she neglects the children,4,01/01/2012,2012,
263,Peru,M,Education,5,Secondary,... if she neglects the children,4,01/01/2012,2012,
333,Peru,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2012,2012,
333,Peru,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2012,2012,
333,Peru,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2012,2012,
333,Peru,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2012,2012,
403,Peru,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2012,2012,
403,Peru,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2012,2012,
403,Peru,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2012,2012,
123,Peru,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2012,2012,
123,Peru,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2012,2012,
123,Peru,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2012,2012,
53,Peru,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2012,2012,
53,Peru,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2012,2012,
53,Peru,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2012,2012,
193,Peru,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2012,2012,
193,Peru,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2012,2012,
193,Peru,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2012,2012,
263,Peru,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2012,2012,
263,Peru,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2012,2012,
263,Peru,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2012,2012,
333,Peru,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2012,2012,
333,Peru,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2012,2012,
333,Peru,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2012,2012,
403,Peru,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2012,2012,
403,Peru,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2012,2012,
403,Peru,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2012,2012,
123,Peru,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2012,2012,
123,Peru,M,Marital status,1,Never married,... if she argues with him,3,01/01/2012,2012,
123,Peru,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2012,2012,
53,Peru,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2012,2012,
53,Peru,M,Marital status,1,Never married,... if she burns the food,1,01/01/2012,2012,
53,Peru,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2012,2012,
193,Peru,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2012,2012,
193,Peru,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2012,2012,
193,Peru,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2012,2012,
263,Peru,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2012,2012,
263,Peru,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2012,2012,
263,Peru,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2012,2012,
333,Peru,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2012,2012,
333,Peru,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2012,2012,
333,Peru,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2012,2012,
403,Peru,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2012,2012,
403,Peru,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2012,2012,
123,Peru,M,Residence,5,Rural,... if she argues with him,3,01/01/2012,2012,
123,Peru,M,Residence,5,Urban,... if she argues with him,3,01/01/2012,2012,
53,Peru,M,Residence,5,Rural,... if she burns the food,1,01/01/2012,2012,
53,Peru,M,Residence,5,Urban,... if she burns the food,1,01/01/2012,2012,
193,Peru,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2012,2012,
193,Peru,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2012,2012,
263,Peru,M,Residence,5,Rural,... if she neglects the children,4,01/01/2012,2012,
263,Peru,M,Residence,5,Urban,... if she neglects the children,4,01/01/2012,2012,
333,Peru,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2012,2012,
333,Peru,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2012,2012,
404,Philippines,M,Age,4,15-24,... for at least one specific reason,2,01/01/2017,2017,
404,Philippines,M,Age,4,25-34,... for at least one specific reason,2,01/01/2017,2017,
404,Philippines,M,Age,4,35-49,... for at least one specific reason,2,01/01/2017,2017,
124,Philippines,M,Age,4,15-24,... if she argues with him,3,01/01/2017,2017,
124,Philippines,M,Age,4,25-34,... if she argues with him,3,01/01/2017,2017,
124,Philippines,M,Age,4,35-49,... if she argues with him,3,01/01/2017,2017,
54,Philippines,M,Age,4,15-24,... if she burns the food,1,01/01/2017,2017,
54,Philippines,M,Age,4,25-34,... if she burns the food,1,01/01/2017,2017,
54,Philippines,M,Age,4,35-49,... if she burns the food,1,01/01/2017,2017,
194,Philippines,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2017,2017,
194,Philippines,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2017,2017,
194,Philippines,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2017,2017,
264,Philippines,M,Age,4,15-24,... if she neglects the children,4,01/01/2017,2017,
264,Philippines,M,Age,4,25-34,... if she neglects the children,4,01/01/2017,2017,
264,Philippines,M,Age,4,35-49,... if she neglects the children,4,01/01/2017,2017,
334,Philippines,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2017,2017,
334,Philippines,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2017,2017,
334,Philippines,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2017,2017,
404,Philippines,M,Education,5,Higher,... for at least one specific reason,2,01/01/2017,2017,
404,Philippines,M,Education,5,No education,... for at least one specific reason,2,01/01/2017,2017,
404,Philippines,M,Education,5,Primary,... for at least one specific reason,2,01/01/2017,2017,
404,Philippines,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2017,2017,
124,Philippines,M,Education,5,Higher,... if she argues with him,3,01/01/2017,2017,
124,Philippines,M,Education,5,No education,... if she argues with him,3,01/01/2017,2017,
124,Philippines,M,Education,5,Primary,... if she argues with him,3,01/01/2017,2017,
124,Philippines,M,Education,5,Secondary,... if she argues with him,3,01/01/2017,2017,
54,Philippines,M,Education,5,Higher,... if she burns the food,1,01/01/2017,2017,
54,Philippines,M,Education,5,No education,... if she burns the food,1,01/01/2017,2017,
54,Philippines,M,Education,5,Primary,... if she burns the food,1,01/01/2017,2017,
54,Philippines,M,Education,5,Secondary,... if she burns the food,1,01/01/2017,2017,
194,Philippines,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2017,2017,
194,Philippines,M,Education,5,No education,... if she goes out without telling him,5,01/01/2017,2017,
194,Philippines,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2017,2017,
194,Philippines,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2017,2017,
264,Philippines,M,Education,5,Higher,... if she neglects the children,4,01/01/2017,2017,
264,Philippines,M,Education,5,No education,... if she neglects the children,4,01/01/2017,2017,
264,Philippines,M,Education,5,Primary,... if she neglects the children,4,01/01/2017,2017,
264,Philippines,M,Education,5,Secondary,... if she neglects the children,4,01/01/2017,2017,
334,Philippines,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2017,2017,
334,Philippines,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2017,2017,
334,Philippines,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2017,2017,
334,Philippines,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2017,2017,
404,Philippines,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2017,2017,
404,Philippines,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2017,2017,
404,Philippines,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2017,2017,
124,Philippines,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2017,2017,
124,Philippines,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2017,2017,
124,Philippines,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2017,2017,
54,Philippines,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2017,2017,
54,Philippines,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2017,2017,
54,Philippines,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2017,2017,
194,Philippines,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2017,2017,
194,Philippines,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2017,2017,
194,Philippines,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2017,2017,
264,Philippines,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2017,2017,
264,Philippines,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2017,2017,
264,Philippines,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2017,2017,
334,Philippines,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2017,2017,
334,Philippines,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2017,2017,
334,Philippines,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2017,2017,
404,Philippines,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2017,2017,
404,Philippines,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2017,2017,
404,Philippines,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2017,2017,
124,Philippines,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2017,2017,
124,Philippines,M,Marital status,1,Never married,... if she argues with him,3,01/01/2017,2017,
124,Philippines,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2017,2017,
54,Philippines,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2017,2017,
54,Philippines,M,Marital status,1,Never married,... if she burns the food,1,01/01/2017,2017,
54,Philippines,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2017,2017,
194,Philippines,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2017,2017,
194,Philippines,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2017,2017,
194,Philippines,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2017,2017,
264,Philippines,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2017,2017,
264,Philippines,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2017,2017,
264,Philippines,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2017,2017,
334,Philippines,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2017,2017,
334,Philippines,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2017,2017,
334,Philippines,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2017,2017,
404,Philippines,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2017,2017,
404,Philippines,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2017,2017,
124,Philippines,M,Residence,5,Rural,... if she argues with him,3,01/01/2017,2017,
124,Philippines,M,Residence,5,Urban,... if she argues with him,3,01/01/2017,2017,
54,Philippines,M,Residence,5,Rural,... if she burns the food,1,01/01/2017,2017,
54,Philippines,M,Residence,5,Urban,... if she burns the food,1,01/01/2017,2017,
194,Philippines,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2017,2017,
194,Philippines,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2017,2017,
264,Philippines,M,Residence,5,Rural,... if she neglects the children,4,01/01/2017,2017,
264,Philippines,M,Residence,5,Urban,... if she neglects the children,4,01/01/2017,2017,
334,Philippines,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2017,2017,
334,Philippines,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2017,2017,
405,Rwanda,M,Age,4,15-24,... for at least one specific reason,2,01/01/2014,2014,22.8
405,Rwanda,M,Age,4,25-34,... for at least one specific reason,2,01/01/2014,2014,15.5
405,Rwanda,M,Age,4,35-49,... for at least one specific reason,2,01/01/2014,2014,12.9
125,Rwanda,M,Age,4,15-24,... if she argues with him,3,01/01/2014,2014,6.9
125,Rwanda,M,Age,4,25-34,... if she argues with him,3,01/01/2014,2014,4.9
125,Rwanda,M,Age,4,35-49,... if she argues with him,3,01/01/2014,2014,3.6
55,Rwanda,M,Age,4,15-24,... if she burns the food,1,01/01/2014,2014,2.6
55,Rwanda,M,Age,4,25-34,... if she burns the food,1,01/01/2014,2014,1
55,Rwanda,M,Age,4,35-49,... if she burns the food,1,01/01/2014,2014,1.1
195,Rwanda,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2014,2014,8.6
195,Rwanda,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2014,2014,6.7
195,Rwanda,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2014,2014,4.8
265,Rwanda,M,Age,4,15-24,... if she neglects the children,4,01/01/2014,2014,15.9
265,Rwanda,M,Age,4,25-34,... if she neglects the children,4,01/01/2014,2014,10.4
265,Rwanda,M,Age,4,35-49,... if she neglects the children,4,01/01/2014,2014,8.6
335,Rwanda,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2014,2014,9.3
335,Rwanda,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2014,2014,6
335,Rwanda,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2014,2014,3.5
405,Rwanda,M,Education,5,Higher,... for at least one specific reason,2,01/01/2014,2014,5.2
405,Rwanda,M,Education,5,No education,... for at least one specific reason,2,01/01/2014,2014,21.1
405,Rwanda,M,Education,5,Primary,... for at least one specific reason,2,01/01/2014,2014,18.4
405,Rwanda,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2014,2014,17.5
125,Rwanda,M,Education,5,Higher,... if she argues with him,3,01/01/2014,2014,0.6
125,Rwanda,M,Education,5,No education,... if she argues with him,3,01/01/2014,2014,7.5
125,Rwanda,M,Education,5,Primary,... if she argues with him,3,01/01/2014,2014,5.6
125,Rwanda,M,Education,5,Secondary,... if she argues with him,3,01/01/2014,2014,5
55,Rwanda,M,Education,5,Higher,... if she burns the food,1,01/01/2014,2014,0
55,Rwanda,M,Education,5,No education,... if she burns the food,1,01/01/2014,2014,1.2
55,Rwanda,M,Education,5,Primary,... if she burns the food,1,01/01/2014,2014,1.7
55,Rwanda,M,Education,5,Secondary,... if she burns the food,1,01/01/2014,2014,2.2
195,Rwanda,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2014,2014,2.3
195,Rwanda,M,Education,5,No education,... if she goes out without telling him,5,01/01/2014,2014,8.6
195,Rwanda,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2014,2014,7.1
195,Rwanda,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2014,2014,6.8
265,Rwanda,M,Education,5,Higher,... if she neglects the children,4,01/01/2014,2014,3.9
265,Rwanda,M,Education,5,No education,... if she neglects the children,4,01/01/2014,2014,14.9
265,Rwanda,M,Education,5,Primary,... if she neglects the children,4,01/01/2014,2014,12.3
265,Rwanda,M,Education,5,Secondary,... if she neglects the children,4,01/01/2014,2014,12.4
335,Rwanda,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2014,2014,1
335,Rwanda,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2014,2014,8
335,Rwanda,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2014,2014,7
335,Rwanda,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2014,2014,6.3
405,Rwanda,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2014,2014,17.2
405,Rwanda,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2014,2014,19.1
405,Rwanda,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2014,2014,20.1
125,Rwanda,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2014,2014,5.3
125,Rwanda,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2014,2014,5.3
125,Rwanda,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2014,2014,6.3
55,Rwanda,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2014,2014,1.6
55,Rwanda,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2014,2014,1.8
55,Rwanda,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2014,2014,2.1
195,Rwanda,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2014,2014,6.8
195,Rwanda,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2014,2014,7.1
195,Rwanda,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2014,2014,7.6
265,Rwanda,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2014,2014,11.8
265,Rwanda,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2014,2014,12.8
265,Rwanda,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2014,2014,13.7
335,Rwanda,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2014,2014,6.4
335,Rwanda,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2014,2014,6.1
335,Rwanda,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2014,2014,8.8
405,Rwanda,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2014,2014,14.8
405,Rwanda,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2014,2014,21
405,Rwanda,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2014,2014,19.1
125,Rwanda,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2014,2014,4.4
125,Rwanda,M,Marital status,1,Never married,... if she argues with him,3,01/01/2014,2014,6.3
125,Rwanda,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2014,2014,9.1
55,Rwanda,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2014,2014,1
55,Rwanda,M,Marital status,1,Never married,... if she burns the food,1,01/01/2014,2014,2.3
55,Rwanda,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2014,2014,3.2
195,Rwanda,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2014,2014,6
195,Rwanda,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2014,2014,7.9
195,Rwanda,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2014,2014,8.4
265,Rwanda,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2014,2014,10
265,Rwanda,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2014,2014,14.4
265,Rwanda,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2014,2014,14.3
335,Rwanda,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2014,2014,4.7
335,Rwanda,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2014,2014,8.6
335,Rwanda,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2014,2014,10.3
405,Rwanda,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2014,2014,19.1
405,Rwanda,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2014,2014,13
125,Rwanda,M,Residence,5,Rural,... if she argues with him,3,01/01/2014,2014,5.8
125,Rwanda,M,Residence,5,Urban,... if she argues with him,3,01/01/2014,2014,3.8
55,Rwanda,M,Residence,5,Rural,... if she burns the food,1,01/01/2014,2014,1.7
55,Rwanda,M,Residence,5,Urban,... if she burns the food,1,01/01/2014,2014,1.4
195,Rwanda,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2014,2014,7.4
195,Rwanda,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2014,2014,5.4
265,Rwanda,M,Residence,5,Rural,... if she neglects the children,4,01/01/2014,2014,12.7
265,Rwanda,M,Residence,5,Urban,... if she neglects the children,4,01/01/2014,2014,10.2
335,Rwanda,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2014,2014,7.5
335,Rwanda,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2014,2014,3.5
406,Sao Tome and Principe,M,Age,4,15-24,... for at least one specific reason,2,01/01/2008,2008,23.8
406,Sao Tome and Principe,M,Age,4,25-34,... for at least one specific reason,2,01/01/2008,2008,21.8
406,Sao Tome and Principe,M,Age,4,35-49,... for at least one specific reason,2,01/01/2008,2008,18.2
126,Sao Tome and Principe,M,Age,4,15-24,... if she argues with him,3,01/01/2008,2008,11.7
126,Sao Tome and Principe,M,Age,4,25-34,... if she argues with him,3,01/01/2008,2008,9.1
126,Sao Tome and Principe,M,Age,4,35-49,... if she argues with him,3,01/01/2008,2008,8.6
56,Sao Tome and Principe,M,Age,4,15-24,... if she burns the food,1,01/01/2008,2008,7.4
56,Sao Tome and Principe,M,Age,4,25-34,... if she burns the food,1,01/01/2008,2008,5.4
56,Sao Tome and Principe,M,Age,4,35-49,... if she burns the food,1,01/01/2008,2008,6.1
196,Sao Tome and Principe,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2008,2008,10.6
196,Sao Tome and Principe,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2008,2008,13.6
196,Sao Tome and Principe,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2008,2008,11.5
266,Sao Tome and Principe,M,Age,4,15-24,... if she neglects the children,4,01/01/2008,2008,15.9
266,Sao Tome and Principe,M,Age,4,25-34,... if she neglects the children,4,01/01/2008,2008,13.6
266,Sao Tome and Principe,M,Age,4,35-49,... if she neglects the children,4,01/01/2008,2008,11.5
336,Sao Tome and Principe,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2008,2008,5.8
336,Sao Tome and Principe,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2008,2008,3.8
336,Sao Tome and Principe,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2008,2008,6.6
406,Sao Tome and Principe,M,Education,5,Higher,... for at least one specific reason,2,01/01/2008,2008,13.4
406,Sao Tome and Principe,M,Education,5,No education,... for at least one specific reason,2,01/01/2008,2008,21.4
406,Sao Tome and Principe,M,Education,5,Primary,... for at least one specific reason,2,01/01/2008,2008,26.3
406,Sao Tome and Principe,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2008,2008,16
126,Sao Tome and Principe,M,Education,5,Higher,... if she argues with him,3,01/01/2008,2008,7.7
126,Sao Tome and Principe,M,Education,5,No education,... if she argues with him,3,01/01/2008,2008,4.3
126,Sao Tome and Principe,M,Education,5,Primary,... if she argues with him,3,01/01/2008,2008,11.5
126,Sao Tome and Principe,M,Education,5,Secondary,... if she argues with him,3,01/01/2008,2008,8.6
56,Sao Tome and Principe,M,Education,5,Higher,... if she burns the food,1,01/01/2008,2008,10.4
56,Sao Tome and Principe,M,Education,5,No education,... if she burns the food,1,01/01/2008,2008,8.4
56,Sao Tome and Principe,M,Education,5,Primary,... if she burns the food,1,01/01/2008,2008,7.7
56,Sao Tome and Principe,M,Education,5,Secondary,... if she burns the food,1,01/01/2008,2008,4.7
196,Sao Tome and Principe,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2008,2008,11
196,Sao Tome and Principe,M,Education,5,No education,... if she goes out without telling him,5,01/01/2008,2008,13.5
196,Sao Tome and Principe,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2008,2008,15.3
196,Sao Tome and Principe,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2008,2008,6.9
266,Sao Tome and Principe,M,Education,5,Higher,... if she neglects the children,4,01/01/2008,2008,3.8
266,Sao Tome and Principe,M,Education,5,No education,... if she neglects the children,4,01/01/2008,2008,18.4
266,Sao Tome and Principe,M,Education,5,Primary,... if she neglects the children,4,01/01/2008,2008,17.5
266,Sao Tome and Principe,M,Education,5,Secondary,... if she neglects the children,4,01/01/2008,2008,9.7
336,Sao Tome and Principe,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2008,2008,7.7
336,Sao Tome and Principe,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2008,2008,7.7
336,Sao Tome and Principe,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2008,2008,6.2
336,Sao Tome and Principe,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2008,2008,4.3
406,Sao Tome and Principe,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2008,2008,21.8
406,Sao Tome and Principe,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2008,2008,25
406,Sao Tome and Principe,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2008,2008,19.9
126,Sao Tome and Principe,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2008,2008,10
126,Sao Tome and Principe,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2008,2008,15
