Country,Gender,Demographics Question,Demographics Questions code,Demographics Response,Question,Question-cod,Survey Year,year,Value
Sierra Leone,M,Marital status,1,Never married,... if she burns the food,1,01/01/2013,2013,5.5
Sierra Leone,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2013,2013,2.3
Sierra Leone,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2013,2013,20.6
Sierra Leone,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2013,2013,18.5
Sierra Leone,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2013,2013,23.4
Sierra Leone,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2013,2013,23.6
Sierra Leone,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2013,2013,20.4
Sierra Leone,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2013,2013,26.2
Sierra Leone,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2013,2013,10
Sierra Leone,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2013,2013,9.2
Sierra Leone,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2013,2013,7.9
Sierra Leone,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2013,2013,37.7
Sierra Leone,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2013,2013,28.5
Sierra Leone,M,Residence,5,Rural,... if she argues with him,3,01/01/2013,2013,26.9
Sierra Leone,M,Residence,5,Urban,... if she argues with him,3,01/01/2013,2013,20
Sierra Leone,M,Residence,5,Rural,... if she burns the food,1,01/01/2013,2013,4.5
Sierra Leone,M,Residence,5,Urban,... if she burns the food,1,01/01/2013,2013,5.3
Sierra Leone,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2013,2013,23
Sierra Leone,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2013,2013,14.5
Sierra Leone,M,Residence,5,Rural,... if she neglects the children,4,01/01/2013,2013,25.8
Sierra Leone,M,Residence,5,Urban,... if she neglects the children,4,01/01/2013,2013,16.6
Sierra Leone,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2013,2013,11.1
Sierra Leone,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2013,2013,7.1
South Africa,M,Age,4,15-24,... for at least one specific reason,2,01/01/2016,2016,13.5
South Africa,M,Age,4,25-34,... for at least one specific reason,2,01/01/2016,2016,7.5
South Africa,M,Age,4,35-49,... for at least one specific reason,2,01/01/2016,2016,5.7
South Africa,M,Age,4,15-24,... if she argues with him,3,01/01/2016,2016,5.5
South Africa,M,Age,4,25-34,... if she argues with him,3,01/01/2016,2016,3.2
South Africa,M,Age,4,35-49,... if she argues with him,3,01/01/2016,2016,2.1
South Africa,M,Age,4,15-24,... if she burns the food,1,01/01/2016,2016,2.3
South Africa,M,Age,4,25-34,... if she burns the food,1,01/01/2016,2016,1.2
South Africa,M,Age,4,35-49,... if she burns the food,1,01/01/2016,2016,1.4
South Africa,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2016,2016,3.2
South Africa,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2016,2016,3.5
South Africa,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2016,2016,4.6
South Africa,M,Age,4,15-24,... if she neglects the children,4,01/01/2016,2016,9.9
South Africa,M,Age,4,25-34,... if she neglects the children,4,01/01/2016,2016,4.5
South Africa,M,Age,4,35-49,... if she neglects the children,4,01/01/2016,2016,2.8
South Africa,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2016,2016,2.1
South Africa,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2016,2016,0.9
South Africa,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2016,2016,1.7
South Africa,M,Education,5,Higher,... for at least one specific reason,2,01/01/2016,2016,5.8
South Africa,M,Education,5,No education,... for at least one specific reason,2,01/01/2016,2016,10.6
South Africa,M,Education,5,Primary,... for at least one specific reason,2,01/01/2016,2016,11
South Africa,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2016,2016,9.4
South Africa,M,Education,5,Higher,... if she argues with him,3,01/01/2016,2016,0.7
South Africa,M,Education,5,No education,... if she argues with him,3,01/01/2016,2016,6.3
South Africa,M,Education,5,Primary,... if she argues with him,3,01/01/2016,2016,6.3
South Africa,M,Education,5,Secondary,... if she argues with him,3,01/01/2016,2016,3.7
South Africa,M,Education,5,Higher,... if she burns the food,1,01/01/2016,2016,1.2
South Africa,M,Education,5,No education,... if she burns the food,1,01/01/2016,2016,3.8
South Africa,M,Education,5,Primary,... if she burns the food,1,01/01/2016,2016,3.2
South Africa,M,Education,5,Secondary,... if she burns the food,1,01/01/2016,2016,1.5
South Africa,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2016,2016,1.7
South Africa,M,Education,5,No education,... if she goes out without telling him,5,01/01/2016,2016,4.5
South Africa,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2016,2016,5.6
South Africa,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2016,2016,3.7
South Africa,M,Education,5,Higher,... if she neglects the children,4,01/01/2016,2016,3.2
South Africa,M,Education,5,No education,... if she neglects the children,4,01/01/2016,2016,8.2
South Africa,M,Education,5,Primary,... if she neglects the children,4,01/01/2016,2016,7.5
South Africa,M,Education,5,Secondary,... if she neglects the children,4,01/01/2016,2016,6.2
South Africa,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2016,2016,0.7
South Africa,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2016,2016,1.1
South Africa,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2016,2016,2.5
South Africa,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2016,2016,1.6
South Africa,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2016,2016,7.2
South Africa,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2016,2016,
South Africa,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2016,2016,11.4
South Africa,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2016,2016,2.4
South Africa,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2016,2016,
South Africa,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2016,2016,5.1
South Africa,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2016,2016,1.7
South Africa,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2016,2016,
South Africa,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2016,2016,1.7
South Africa,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2016,2016,3.1
South Africa,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2016,2016,
South Africa,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2016,2016,4.4
South Africa,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2016,2016,4.3
South Africa,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2016,2016,
South Africa,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2016,2016,7.9
South Africa,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2016,2016,1.6
South Africa,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2016,2016,
South Africa,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2016,2016,1.6
South Africa,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2016,2016,4.7
South Africa,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2016,2016,11.4
South Africa,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2016,2016,8.8
South Africa,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2016,2016,2
South Africa,M,Marital status,1,Never married,... if she argues with him,3,01/01/2016,2016,4.6
South Africa,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2016,2016,3.5
South Africa,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2016,2016,0.8
South Africa,M,Marital status,1,Never married,... if she burns the food,1,01/01/2016,2016,2.2
South Africa,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2016,2016,1.2
South Africa,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2016,2016,3.4
South Africa,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2016,2016,3.9
South Africa,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2016,2016,4
South Africa,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2016,2016,2.8
South Africa,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2016,2016,7.5
South Africa,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2016,2016,6.7
South Africa,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2016,2016,0.8
South Africa,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2016,2016,2
South Africa,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2016,2016,0.7
South Africa,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2016,2016,14.9
South Africa,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2016,2016,6.6
South Africa,M,Residence,5,Rural,... if she argues with him,3,01/01/2016,2016,7.1
South Africa,M,Residence,5,Urban,... if she argues with him,3,01/01/2016,2016,2.2
South Africa,M,Residence,5,Rural,... if she burns the food,1,01/01/2016,2016,2.7
South Africa,M,Residence,5,Urban,... if she burns the food,1,01/01/2016,2016,1.2
South Africa,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2016,2016,6
South Africa,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2016,2016,2.7
South Africa,M,Residence,5,Rural,... if she neglects the children,4,01/01/2016,2016,10.1
South Africa,M,Residence,5,Urban,... if she neglects the children,4,01/01/2016,2016,4.2
South Africa,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2016,2016,2.6
South Africa,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2016,2016,1.1
Tajikistan,M,Age,4,15-24,... for at least one specific reason,2,01/01/2017,2017,
Tajikistan,M,Age,4,25-34,... for at least one specific reason,2,01/01/2017,2017,
Tajikistan,M,Age,4,35-49,... for at least one specific reason,2,01/01/2017,2017,
Tajikistan,M,Age,4,15-24,... if she argues with him,3,01/01/2017,2017,
Tajikistan,M,Age,4,25-34,... if she argues with him,3,01/01/2017,2017,
Tajikistan,M,Age,4,35-49,... if she argues with him,3,01/01/2017,2017,
Tajikistan,M,Age,4,15-24,... if she burns the food,1,01/01/2017,2017,
Tajikistan,M,Age,4,25-34,... if she burns the food,1,01/01/2017,2017,
Tajikistan,M,Age,4,35-49,... if she burns the food,1,01/01/2017,2017,
Tajikistan,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2017,2017,
Tajikistan,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2017,2017,
Tajikistan,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2017,2017,
Tajikistan,M,Age,4,15-24,... if she neglects the children,4,01/01/2017,2017,
Tajikistan,M,Age,4,25-34,... if she neglects the children,4,01/01/2017,2017,
Tajikistan,M,Age,4,35-49,... if she neglects the children,4,01/01/2017,2017,
Tajikistan,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2017,2017,
Tajikistan,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2017,2017,
Tajikistan,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2017,2017,
Tajikistan,M,Education,5,Higher,... for at least one specific reason,2,01/01/2017,2017,
Tajikistan,M,Education,5,No education,... for at least one specific reason,2,01/01/2017,2017,
Tajikistan,M,Education,5,Primary,... for at least one specific reason,2,01/01/2017,2017,
Tajikistan,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2017,2017,
Tajikistan,M,Education,5,Higher,... if she argues with him,3,01/01/2017,2017,
Tajikistan,M,Education,5,No education,... if she argues with him,3,01/01/2017,2017,
Tajikistan,M,Education,5,Primary,... if she argues with him,3,01/01/2017,2017,
Tajikistan,M,Education,5,Secondary,... if she argues with him,3,01/01/2017,2017,
Tajikistan,M,Education,5,Higher,... if she burns the food,1,01/01/2017,2017,
Tajikistan,M,Education,5,No education,... if she burns the food,1,01/01/2017,2017,
Tajikistan,M,Education,5,Primary,... if she burns the food,1,01/01/2017,2017,
Tajikistan,M,Education,5,Secondary,... if she burns the food,1,01/01/2017,2017,
Tajikistan,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2017,2017,
Tajikistan,M,Education,5,No education,... if she goes out without telling him,5,01/01/2017,2017,
Tajikistan,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2017,2017,
Tajikistan,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2017,2017,
Tajikistan,M,Education,5,Higher,... if she neglects the children,4,01/01/2017,2017,
Tajikistan,M,Education,5,No education,... if she neglects the children,4,01/01/2017,2017,
Tajikistan,M,Education,5,Primary,... if she neglects the children,4,01/01/2017,2017,
Tajikistan,M,Education,5,Secondary,... if she neglects the children,4,01/01/2017,2017,
Tajikistan,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2017,2017,
Tajikistan,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2017,2017,
Tajikistan,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2017,2017,
Tajikistan,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2017,2017,
Tajikistan,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2017,2017,
Tajikistan,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2017,2017,
Tajikistan,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2017,2017,
Tajikistan,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2017,2017,
Tajikistan,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2017,2017,
Tajikistan,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2017,2017,
Tajikistan,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2017,2017,
Tajikistan,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2017,2017,
Tajikistan,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2017,2017,
Tajikistan,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2017,2017,
Tajikistan,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2017,2017,
Tajikistan,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2017,2017,
Tajikistan,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2017,2017,
Tajikistan,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2017,2017,
Tajikistan,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2017,2017,
Tajikistan,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2017,2017,
Tajikistan,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2017,2017,
Tajikistan,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2017,2017,
Tajikistan,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2017,2017,
Tajikistan,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2017,2017,
Tajikistan,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2017,2017,
Tajikistan,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2017,2017,
Tajikistan,M,Marital status,1,Never married,... if she argues with him,3,01/01/2017,2017,
Tajikistan,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2017,2017,
Tajikistan,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2017,2017,
Tajikistan,M,Marital status,1,Never married,... if she burns the food,1,01/01/2017,2017,
Tajikistan,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2017,2017,
Tajikistan,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2017,2017,
Tajikistan,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2017,2017,
Tajikistan,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2017,2017,
Tajikistan,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2017,2017,
Tajikistan,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2017,2017,
Tajikistan,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2017,2017,
Tajikistan,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2017,2017,
Tajikistan,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2017,2017,
Tajikistan,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2017,2017,
Tajikistan,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2017,2017,
Tajikistan,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2017,2017,
Tajikistan,M,Residence,5,Rural,... if she argues with him,3,01/01/2017,2017,
Tajikistan,M,Residence,5,Urban,... if she argues with him,3,01/01/2017,2017,
Tajikistan,M,Residence,5,Rural,... if she burns the food,1,01/01/2017,2017,
Tajikistan,M,Residence,5,Urban,... if she burns the food,1,01/01/2017,2017,
Tajikistan,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2017,2017,
Tajikistan,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2017,2017,
Tajikistan,M,Residence,5,Rural,... if she neglects the children,4,01/01/2017,2017,
Tajikistan,M,Residence,5,Urban,... if she neglects the children,4,01/01/2017,2017,
Tajikistan,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2017,2017,
Tajikistan,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2017,2017,
Tanzania,M,Age,4,15-24,... for at least one specific reason,2,01/01/2015,2015,47.8
Tanzania,M,Age,4,25-34,... for at least one specific reason,2,01/01/2015,2015,34.1
Tanzania,M,Age,4,35-49,... for at least one specific reason,2,01/01/2015,2015,33
Tanzania,M,Age,4,15-24,... if she argues with him,3,01/01/2015,2015,30.6
Tanzania,M,Age,4,25-34,... if she argues with him,3,01/01/2015,2015,19.2
Tanzania,M,Age,4,35-49,... if she argues with him,3,01/01/2015,2015,20.4
Tanzania,M,Age,4,15-24,... if she burns the food,1,01/01/2015,2015,9.2
Tanzania,M,Age,4,25-34,... if she burns the food,1,01/01/2015,2015,3.7
Tanzania,M,Age,4,35-49,... if she burns the food,1,01/01/2015,2015,4.7
Tanzania,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2015,2015,26.9
Tanzania,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2015,2015,17.8
Tanzania,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2015,2015,21.1
Tanzania,M,Age,4,15-24,... if she neglects the children,4,01/01/2015,2015,37.8
Tanzania,M,Age,4,25-34,... if she neglects the children,4,01/01/2015,2015,25.1
Tanzania,M,Age,4,35-49,... if she neglects the children,4,01/01/2015,2015,25.7
Tanzania,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2015,2015,16.9
Tanzania,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2015,2015,10.1
Tanzania,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2015,2015,12.5
Tanzania,M,Education,5,Higher,... for at least one specific reason,2,01/01/2015,2015,12.5
Tanzania,M,Education,5,No education,... for at least one specific reason,2,01/01/2015,2015,38.9
Tanzania,M,Education,5,Primary,... for at least one specific reason,2,01/01/2015,2015,42.6
Tanzania,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2015,2015,35.3
Tanzania,M,Education,5,Higher,... if she argues with him,3,01/01/2015,2015,2.4
Tanzania,M,Education,5,No education,... if she argues with him,3,01/01/2015,2015,24.3
Tanzania,M,Education,5,Primary,... if she argues with him,3,01/01/2015,2015,27.4
Tanzania,M,Education,5,Secondary,... if she argues with him,3,01/01/2015,2015,19.7
Tanzania,M,Education,5,Higher,... if she burns the food,1,01/01/2015,2015,0
Tanzania,M,Education,5,No education,... if she burns the food,1,01/01/2015,2015,8.8
Tanzania,M,Education,5,Primary,... if she burns the food,1,01/01/2015,2015,6.8
Tanzania,M,Education,5,Secondary,... if she burns the food,1,01/01/2015,2015,5.3
Tanzania,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2015,2015,3.2
Tanzania,M,Education,5,No education,... if she goes out without telling him,5,01/01/2015,2015,20.6
Tanzania,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2015,2015,26.3
Tanzania,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2015,2015,16.6
Tanzania,M,Education,5,Higher,... if she neglects the children,4,01/01/2015,2015,8.4
Tanzania,M,Education,5,No education,... if she neglects the children,4,01/01/2015,2015,30.9
Tanzania,M,Education,5,Primary,... if she neglects the children,4,01/01/2015,2015,33
Tanzania,M,Education,5,Secondary,... if she neglects the children,4,01/01/2015,2015,27.4
Tanzania,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2015,2015,2
Tanzania,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2015,2015,13.7
Tanzania,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2015,2015,16.4
Tanzania,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2015,2015,8.5
Tanzania,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2015,2015,37.6
Tanzania,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2015,2015,51
Tanzania,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2015,2015,40.7
Tanzania,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2015,2015,24.2
Tanzania,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2015,2015,27
Tanzania,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2015,2015,22.7
Tanzania,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2015,2015,6.1
Tanzania,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2015,2015,9
Tanzania,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2015,2015,5.6
Tanzania,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2015,2015,21.4
Tanzania,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2015,2015,32.2
Tanzania,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2015,2015,20.8
Tanzania,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2015,2015,29.3
Tanzania,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2015,2015,38.6
Tanzania,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2015,2015,31.9
Tanzania,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2015,2015,13.5
Tanzania,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2015,2015,18.8
Tanzania,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2015,2015,9.5
Tanzania,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2015,2015,33.5
Tanzania,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2015,2015,45.7
Tanzania,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2015,2015,50.3
Tanzania,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2015,2015,19.9
Tanzania,M,Marital status,1,Never married,... if she argues with him,3,01/01/2015,2015,29.3
Tanzania,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2015,2015,30.5
Tanzania,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2015,2015,4.6
Tanzania,M,Marital status,1,Never married,... if she burns the food,1,01/01/2015,2015,8.9
Tanzania,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2015,2015,3.4
Tanzania,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2015,2015,20.2
Tanzania,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2015,2015,24.9
Tanzania,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2015,2015,29.8
Tanzania,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2015,2015,25.9
Tanzania,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2015,2015,35.3
Tanzania,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2015,2015,41.3
Tanzania,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2015,2015,11.6
Tanzania,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2015,2015,16.2
Tanzania,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2015,2015,16.1
Tanzania,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2015,2015,40.9
Tanzania,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2015,2015,37.3
Tanzania,M,Residence,5,Rural,... if she argues with him,3,01/01/2015,2015,26.1
Tanzania,M,Residence,5,Urban,... if she argues with him,3,01/01/2015,2015,21.6
Tanzania,M,Residence,5,Rural,... if she burns the food,1,01/01/2015,2015,7.5
Tanzania,M,Residence,5,Urban,... if she burns the food,1,01/01/2015,2015,4.4
Tanzania,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2015,2015,24.6
Tanzania,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2015,2015,19.3
Tanzania,M,Residence,5,Rural,... if she neglects the children,4,01/01/2015,2015,32.3
Tanzania,M,Residence,5,Urban,... if she neglects the children,4,01/01/2015,2015,28
Tanzania,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2015,2015,15.9
Tanzania,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2015,2015,10
Timor-Leste,M,Age,4,15-24,... for at least one specific reason,2,01/01/2016,2016,51.2
Timor-Leste,M,Age,4,25-34,... for at least one specific reason,2,01/01/2016,2016,55.3
Timor-Leste,M,Age,4,35-49,... for at least one specific reason,2,01/01/2016,2016,53.2
Timor-Leste,M,Age,4,15-24,... if she argues with him,3,01/01/2016,2016,30
Timor-Leste,M,Age,4,25-34,... if she argues with him,3,01/01/2016,2016,31
Timor-Leste,M,Age,4,35-49,... if she argues with him,3,01/01/2016,2016,28.5
Timor-Leste,M,Age,4,15-24,... if she burns the food,1,01/01/2016,2016,20.1
Timor-Leste,M,Age,4,25-34,... if she burns the food,1,01/01/2016,2016,19.5
Timor-Leste,M,Age,4,35-49,... if she burns the food,1,01/01/2016,2016,18.8
Timor-Leste,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2016,2016,42.5
Timor-Leste,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2016,2016,47.9
Timor-Leste,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2016,2016,44.8
Timor-Leste,M,Age,4,15-24,... if she neglects the children,4,01/01/2016,2016,44.3
Timor-Leste,M,Age,4,25-34,... if she neglects the children,4,01/01/2016,2016,48.7
Timor-Leste,M,Age,4,35-49,... if she neglects the children,4,01/01/2016,2016,45.9
Timor-Leste,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2016,2016,27.9
Timor-Leste,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2016,2016,29.8
Timor-Leste,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2016,2016,24.9
Timor-Leste,M,Education,5,Higher,... for at least one specific reason,2,01/01/2016,2016,65.3
Timor-Leste,M,Education,5,No education,... for at least one specific reason,2,01/01/2016,2016,47.2
Timor-Leste,M,Education,5,Primary,... for at least one specific reason,2,01/01/2016,2016,51.5
Timor-Leste,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2016,2016,52.5
Timor-Leste,M,Education,5,Higher,... if she argues with him,3,01/01/2016,2016,27.4
